area_id,centroid_x,centroid_y,time_bin,crime_count,year,month
27,1155118.4720060378,1899090.9879511695,2010-04-01,618,2010,4
28,1166673.6370903612,1897389.3366012694,2010-04-01,788,2010,4
29,1152083.8689112775,1892245.4895438715,2010-04-01,960,2010,4
30,1153015.4749217809,1884561.8899471175,2010-04-01,526,2010,4
31,1165637.2199076533,1888730.3063228142,2010-04-01,320,2010,4
32,1177096.9672659107,1899244.1743320609,2010-04-01,614,2010,4
33,1178485.438118167,1891354.3372206932,2010-04-01,147,2010,4
34,1174814.7645357142,1885818.5583101348,2010-04-01,120,2010,4
35,1179003.7146051468,1883317.3478258073,2010-04-01,244,2010,4
36,1183252.4657469783,1879210.3935520067,2010-04-01,61,2010,4
37,1175334.896725607,1873799.9673749614,2010-04-01,115,2010,4
38,1179293.9300989718,1875240.8957496388,2010-04-01,388,2010,4
39,1185215.7152495903,1873821.3589570147,2010-04-01,183,2010,4
40,1179336.8364875505,1867737.225510901,2010-04-01,319,2010,4
41,1186318.0364974132,1868427.9125587565,2010-04-01,171,2010,4
42,1185652.6763233524,1862878.1135765524,2010-04-01,571,2010,4
43,1191748.143530457,1856627.1394431274,2010-04-01,1008,2010,4
44,1180030.3224386035,1848738.0951337416,2010-04-01,675,2010,4
45,1188101.853103473,1850262.1723165894,2010-04-01,160,2010,4
46,1197641.3941914532,1849269.397799384,2010-04-01,574,2010,4
47,1185388.0780622198,1844401.7278814055,2010-04-01,43,2010,4
48,1191868.593139188,1845002.6713110155,2010-04-01,151,2010,4
49,1178112.5798496811,1836471.3544372986,2010-04-01,918,2010,4
50,1184970.746915072,1836360.4899814639,2010-04-01,123,2010,4
51,1192720.4756234041,1830782.2232708456,2010-04-01,219,2010,4
52,1202266.0613786809,1836946.5777759908,2010-04-01,152,2010,4
53,1174830.6278669012,1824503.5080535645,2010-04-01,525,2010,4
54,1183858.98899117,1819591.7650869673,2010-04-01,131,2010,4
55,1199233.7154282685,1819872.1287698066,2010-04-01,78,2010,4
56,1139429.1895410677,1868834.425853946,2010-04-01,215,2010,4
57,1149720.1452195724,1874259.0310946703,2010-04-01,114,2010,4
58,1157200.3733474382,1876677.085333102,2010-04-01,336,2010,4
59,1164350.1650247623,1881306.622101333,2010-04-01,122,2010,4
60,1170795.2226652165,1883626.6359742072,2010-04-01,207,2010,4
61,1168044.5029453787,1873717.5265209724,2010-04-01,686,2010,4
62,1150353.88820166,1867741.5986535647,2010-04-01,107,2010,4
63,1157920.791905841,1868688.7831583412,2010-04-01,305,2010,4
64,1138304.9116959611,1862776.6159634923,2010-04-01,110,2010,4
65,1149671.3394004735,1859281.0512146184,2010-04-01,248,2010,4
66,1158194.1827721328,1860097.1885204061,2010-04-01,971,2010,4
67,1166112.494391112,1861644.157359324,2010-04-01,919,2010,4
68,1172682.1108629822,1862157.8824890652,2010-04-01,847,2010,4
69,1179915.415523343,1857133.6761266873,2010-04-01,906,2010,4
70,1154799.0756806124,1850564.5073838087,2010-04-01,292,2010,4
71,1169010.3149361743,1850106.2480561812,2010-04-01,976,2010,4
72,1163974.6939294208,1838749.8368157928,2010-04-01,86,2010,4
73,1171110.1595550596,1840388.6295198626,2010-04-01,379,2010,4
74,1153615.4194916761,1832015.3475791754,2010-04-01,99,2010,4
75,1165684.4159703245,1830228.9771308429,2010-04-01,283,2010,4
76,1103795.0892087778,1934035.936059137,2010-04-01,173,2010,4
77,1166380.2824219316,1938460.0065355555,2010-04-01,290,2010,4
1,1164480.3670969477,1946794.6658478852,2010-05-01,533,2010,5
2,1157749.8280517957,1943809.189041452,2010-05-01,428,2010,5
3,1168489.7751756336,1930860.1225962283,2010-05-01,446,2010,5
4,1159860.137089553,1934204.1330181102,2010-05-01,228,2010,5
5,1160936.58458251,1924234.5553939813,2010-05-01,184,2010,5
6,1168519.473651409,1922994.077535171,2010-05-01,726,2010,5
7,1170352.9929011667,1915158.7952642099,2010-05-01,539,2010,5
8,1174825.1205699488,1906782.4280028404,2010-05-01,1009,2010,5
9,1125454.3090479926,1945792.4921583226,2010-05-01,20,2010,5
10,1128312.2524238112,1937657.1844246434,2010-05-01,132,2010,5
11,1137104.9560430117,1935376.9598655892,2010-05-01,125,2010,5
12,1140551.95479361,1940902.8186030814,2010-05-01,56,2010,5
13,1150030.6522368554,1937217.0784950166,2010-05-01,88,2010,5
14,1150621.491422269,1931548.2057546456,2010-05-01,268,2010,5
15,1139277.1379005318,1926353.022610638,2010-05-01,418,2010,5
16,1150144.1735739347,1926265.4662503854,2010-05-01,383,2010,5
17,1127700.6737139402,1923539.8756414857,2010-05-01,183,2010,5
18,1129912.8614435624,1917280.5174140923,2010-05-01,62,2010,5
19,1138769.8261094554,1916595.390082971,2010-05-01,734,2010,5
20,1147148.2658771966,1915590.506238743,2010-05-01,239,2010,5
21,1153513.5391738585,1920853.995915648,2010-05-01,333,2010,5
22,1156836.3469266074,1915082.0084118515,2010-05-01,740,2010,5
23,1150972.7668141976,1906770.342059686,2010-05-01,1025,2010,5
24,1163101.1946640266,1907274.5603450881,2010-05-01,987,2010,5
25,1139501.4455203577,1904515.317302641,2010-05-01,2243,2010,5
26,1148492.0800920937,1898926.8208310378,2010-05-01,538,2010,5
27,1155118.4720060378,1899090.9879511695,2010-05-01,651,2010,5
28,1166673.6370903612,1897389.3366012694,2010-05-01,888,2010,5
29,1152083.8689112775,1892245.4895438715,2010-05-01,1018,2010,5
30,1153015.4749217809,1884561.8899471175,2010-05-01,602,2010,5
31,1165637.2199076533,1888730.3063228142,2010-05-01,312,2010,5
32,1177096.9672659107,1899244.1743320609,2010-05-01,605,2010,5
33,1178485.438118167,1891354.3372206932,2010-05-01,167,2010,5
34,1174814.7645357142,1885818.5583101348,2010-05-01,109,2010,5
35,1179003.7146051468,1883317.3478258073,2010-05-01,264,2010,5
36,1183252.4657469783,1879210.3935520067,2010-05-01,77,2010,5
37,1175334.896725607,1873799.9673749614,2010-05-01,128,2010,5
38,1179293.9300989718,1875240.8957496388,2010-05-01,460,2010,5
39,1185215.7152495903,1873821.3589570147,2010-05-01,221,2010,5
40,1179336.8364875505,1867737.225510901,2010-05-01,342,2010,5
41,1186318.0364974132,1868427.9125587565,2010-05-01,202,2010,5
42,1185652.6763233524,1862878.1135765524,2010-05-01,587,2010,5
43,1191748.143530457,1856627.1394431274,2010-05-01,1070,2010,5
44,1180030.3224386035,1848738.0951337416,2010-05-01,657,2010,5
45,1188101.853103473,1850262.1723165894,2010-05-01,174,2010,5
46,1197641.3941914532,1849269.397799384,2010-05-01,599,2010,5
47,1185388.0780622198,1844401.7278814055,2010-05-01,49,2010,5
48,1191868.593139188,1845002.6713110155,2010-05-01,185,2010,5
49,1178112.5798496811,1836471.3544372986,2010-05-01,980,2010,5
50,1184970.746915072,1836360.4899814639,2010-05-01,113,2010,5
51,1192720.4756234041,1830782.2232708456,2010-05-01,257,2010,5
52,1202266.0613786809,1836946.5777759908,2010-05-01,159,2010,5
53,1174830.6278669012,1824503.5080535645,2010-05-01,559,2010,5
54,1183858.98899117,1819591.7650869673,2010-05-01,99,2010,5
55,1199233.7154282685,1819872.1287698066,2010-05-01,62,2010,5
56,1139429.1895410677,1868834.425853946,2010-05-01,252,2010,5
57,1149720.1452195724,1874259.0310946703,2010-05-01,156,2010,5
58,1157200.3733474382,1876677.085333102,2010-05-01,327,2010,5
59,1164350.1650247623,1881306.622101333,2010-05-01,128,2010,5
60,1170795.2226652165,1883626.6359742072,2010-05-01,248,2010,5
61,1168044.5029453787,1873717.5265209724,2010-05-01,733,2010,5
62,1150353.88820166,1867741.5986535647,2010-05-01,131,2010,5
63,1157920.791905841,1868688.7831583412,2010-05-01,384,2010,5
64,1138304.9116959611,1862776.6159634923,2010-05-01,139,2010,5
65,1149671.3394004735,1859281.0512146184,2010-05-01,256,2010,5
66,1158194.1827721328,1860097.1885204061,2010-05-01,924,2010,5
67,1166112.494391112,1861644.157359324,2010-05-01,934,2010,5
68,1172682.1108629822,1862157.8824890652,2010-05-01,945,2010,5
69,1179915.415523343,1857133.6761266873,2010-05-01,890,2010,5
70,1154799.0756806124,1850564.5073838087,2010-05-01,332,2010,5
71,1169010.3149361743,1850106.2480561812,2010-05-01,944,2010,5
72,1163974.6939294208,1838749.8368157928,2010-05-01,90,2010,5
73,1171110.1595550596,1840388.6295198626,2010-05-01,469,2010,5
74,1153615.4194916761,1832015.3475791754,2010-05-01,83,2010,5
75,1165684.4159703245,1830228.9771308429,2010-05-01,261,2010,5
76,1103795.0892087778,1934035.936059137,2010-05-01,140,2010,5
77,1166380.2824219316,1938460.0065355555,2010-05-01,339,2010,5
1,1164480.3670969477,1946794.6658478852,2010-06-01,539,2010,6
2,1157749.8280517957,1943809.189041452,2010-06-01,436,2010,6
3,1168489.7751756336,1930860.1225962283,2010-06-01,429,2010,6
4,1159860.137089553,1934204.1330181102,2010-06-01,249,2010,6
5,1160936.58458251,1924234.5553939813,2010-06-01,172,2010,6
6,1168519.473651409,1922994.077535171,2010-06-01,738,2010,6
7,1170352.9929011667,1915158.7952642099,2010-06-01,553,2010,6
8,1174825.1205699488,1906782.4280028404,2010-06-01,995,2010,6
9,1125454.3090479926,1945792.4921583226,2010-06-01,24,2010,6
10,1128312.2524238112,1937657.1844246434,2010-06-01,129,2010,6
11,1137104.9560430117,1935376.9598655892,2010-06-01,114,2010,6
12,1140551.95479361,1940902.8186030814,2010-06-01,64,2010,6
13,1150030.6522368554,1937217.0784950166,2010-06-01,106,2010,6
14,1150621.491422269,1931548.2057546456,2010-06-01,321,2010,6
15,1139277.1379005318,1926353.022610638,2010-06-01,457,2010,6
16,1150144.1735739347,1926265.4662503854,2010-06-01,391,2010,6
17,1127700.6737139402,1923539.8756414857,2010-06-01,201,2010,6
18,1129912.8614435624,1917280.5174140923,2010-06-01,104,2010,6
19,1138769.8261094554,1916595.390082971,2010-06-01,630,2010,6
20,1147148.2658771966,1915590.506238743,2010-06-01,174,2010,6
21,1153513.5391738585,1920853.995915648,2010-06-01,306,2010,6
22,1156836.3469266074,1915082.0084118515,2010-06-01,655,2010,6
23,1150972.7668141976,1906770.342059686,2010-06-01,1000,2010,6
24,1163101.1946640266,1907274.5603450881,2010-06-01,973,2010,6
25,1139501.4455203577,1904515.317302641,2010-06-01,2122,2010,6
26,1148492.0800920937,1898926.8208310378,2010-06-01,543,2010,6
27,1155118.4720060378,1899090.9879511695,2010-06-01,591,2010,6
28,1166673.6370903612,1897389.3366012694,2010-06-01,919,2010,6
29,1152083.8689112775,1892245.4895438715,2010-06-01,920,2010,6
30,1153015.4749217809,1884561.8899471175,2010-06-01,540,2010,6
31,1165637.2199076533,1888730.3063228142,2010-06-01,321,2010,6
32,1177096.9672659107,1899244.1743320609,2010-06-01,675,2010,6
33,1178485.438118167,1891354.3372206932,2010-06-01,197,2010,6
34,1174814.7645357142,1885818.5583101348,2010-06-01,123,2010,6
35,1179003.7146051468,1883317.3478258073,2010-06-01,284,2010,6
36,1183252.4657469783,1879210.3935520067,2010-06-01,74,2010,6
37,1175334.896725607,1873799.9673749614,2010-06-01,112,2010,6
38,1179293.9300989718,1875240.8957496388,2010-06-01,415,2010,6
39,1185215.7152495903,1873821.3589570147,2010-06-01,195,2010,6
40,1179336.8364875505,1867737.225510901,2010-06-01,346,2010,6
41,1186318.0364974132,1868427.9125587565,2010-06-01,215,2010,6
42,1185652.6763233524,1862878.1135765524,2010-06-01,611,2010,6
43,1191748.143530457,1856627.1394431274,2010-06-01,1028,2010,6
44,1180030.3224386035,1848738.0951337416,2010-06-01,666,2010,6
45,1188101.853103473,1850262.1723165894,2010-06-01,164,2010,6
46,1197641.3941914532,1849269.397799384,2010-06-01,619,2010,6
47,1185388.0780622198,1844401.7278814055,2010-06-01,49,2010,6
48,1191868.593139188,1845002.6713110155,2010-06-01,172,2010,6
49,1178112.5798496811,1836471.3544372986,2010-06-01,959,2010,6
50,1184970.746915072,1836360.4899814639,2010-06-01,136,2010,6
51,1192720.4756234041,1830782.2232708456,2010-06-01,252,2010,6
52,1202266.0613786809,1836946.5777759908,2010-06-01,162,2010,6
53,1174830.6278669012,1824503.5080535645,2010-06-01,558,2010,6
54,1183858.98899117,1819591.7650869673,2010-06-01,106,2010,6
55,1199233.7154282685,1819872.1287698066,2010-06-01,81,2010,6
56,1139429.1895410677,1868834.425853946,2010-06-01,185,2010,6
57,1149720.1452195724,1874259.0310946703,2010-06-01,101,2010,6
58,1157200.3733474382,1876677.085333102,2010-06-01,327,2010,6
59,1164350.1650247623,1881306.622101333,2010-06-01,141,2010,6
60,1170795.2226652165,1883626.6359742072,2010-06-01,228,2010,6
61,1168044.5029453787,1873717.5265209724,2010-06-01,664,2010,6
62,1150353.88820166,1867741.5986535647,2010-06-01,109,2010,6
63,1157920.791905841,1868688.7831583412,2010-06-01,346,2010,6
64,1138304.9116959611,1862776.6159634923,2010-06-01,111,2010,6
65,1149671.3394004735,1859281.0512146184,2010-06-01,255,2010,6
66,1158194.1827721328,1860097.1885204061,2010-06-01,942,2010,6
67,1166112.494391112,1861644.157359324,2010-06-01,957,2010,6
68,1172682.1108629822,1862157.8824890652,2010-06-01,887,2010,6
69,1179915.415523343,1857133.6761266873,2010-06-01,789,2010,6
70,1154799.0756806124,1850564.5073838087,2010-06-01,302,2010,6
71,1169010.3149361743,1850106.2480561812,2010-06-01,1005,2010,6
72,1163974.6939294208,1838749.8368157928,2010-06-01,119,2010,6
73,1171110.1595550596,1840388.6295198626,2010-06-01,429,2010,6
74,1153615.4194916761,1832015.3475791754,2010-06-01,67,2010,6
75,1165684.4159703245,1830228.9771308429,2010-06-01,299,2010,6
76,1103795.0892087778,1934035.936059137,2010-06-01,155,2010,6
77,1166380.2824219316,1938460.0065355555,2010-06-01,353,2010,6
1,1164480.3670969477,1946794.6658478852,2010-07-01,526,2010,7
2,1157749.8280517957,1943809.189041452,2010-07-01,426,2010,7
3,1168489.7751756336,1930860.1225962283,2010-07-01,489,2010,7
4,1159860.137089553,1934204.1330181102,2010-07-01,232,2010,7
5,1160936.58458251,1924234.5553939813,2010-07-01,187,2010,7
6,1168519.473651409,1922994.077535171,2010-07-01,763,2010,7
7,1170352.9929011667,1915158.7952642099,2010-07-01,579,2010,7
8,1174825.1205699488,1906782.4280028404,2010-07-01,1099,2010,7
9,1125454.3090479926,1945792.4921583226,2010-07-01,21,2010,7
10,1128312.2524238112,1937657.1844246434,2010-07-01,121,2010,7
11,1137104.9560430117,1935376.9598655892,2010-07-01,133,2010,7
12,1140551.95479361,1940902.8186030814,2010-07-01,59,2010,7
13,1150030.6522368554,1937217.0784950166,2010-07-01,105,2010,7
14,1150621.491422269,1931548.2057546456,2010-07-01,324,2010,7
15,1139277.1379005318,1926353.022610638,2010-07-01,417,2010,7
16,1150144.1735739347,1926265.4662503854,2010-07-01,466,2010,7
17,1127700.6737139402,1923539.8756414857,2010-07-01,213,2010,7
18,1129912.8614435624,1917280.5174140923,2010-07-01,89,2010,7
19,1138769.8261094554,1916595.390082971,2010-07-01,620,2010,7
20,1147148.2658771966,1915590.506238743,2010-07-01,213,2010,7
21,1153513.5391738585,1920853.995915648,2010-07-01,370,2010,7
22,1156836.3469266074,1915082.0084118515,2010-07-01,723,2010,7
23,1150972.7668141976,1906770.342059686,2010-07-01,1103,2010,7
24,1163101.1946640266,1907274.5603450881,2010-07-01,1058,2010,7
25,1139501.4455203577,1904515.317302641,2010-07-01,2173,2010,7
26,1148492.0800920937,1898926.8208310378,2010-07-01,571,2010,7
27,1155118.4720060378,1899090.9879511695,2010-07-01,642,2010,7
28,1166673.6370903612,1897389.3366012694,2010-07-01,891,2010,7
29,1152083.8689112775,1892245.4895438715,2010-07-01,945,2010,7
30,1153015.4749217809,1884561.8899471175,2010-07-01,511,2010,7
31,1165637.2199076533,1888730.3063228142,2010-07-01,323,2010,7
32,1177096.9672659107,1899244.1743320609,2010-07-01,752,2010,7
33,1178485.438118167,1891354.3372206932,2010-07-01,212,2010,7
34,1174814.7645357142,1885818.5583101348,2010-07-01,127,2010,7
35,1179003.7146051468,1883317.3478258073,2010-07-01,249,2010,7
36,1183252.4657469783,1879210.3935520067,2010-07-01,88,2010,7
37,1175334.896725607,1873799.9673749614,2010-07-01,101,2010,7
38,1179293.9300989718,1875240.8957496388,2010-07-01,416,2010,7
39,1185215.7152495903,1873821.3589570147,2010-07-01,205,2010,7
40,1179336.8364875505,1867737.225510901,2010-07-01,341,2010,7
41,1186318.0364974132,1868427.9125587565,2010-07-01,234,2010,7
42,1185652.6763233524,1862878.1135765524,2010-07-01,640,2010,7
43,1191748.143530457,1856627.1394431274,2010-07-01,1118,2010,7
44,1180030.3224386035,1848738.0951337416,2010-07-01,629,2010,7
45,1188101.853103473,1850262.1723165894,2010-07-01,148,2010,7
46,1197641.3941914532,1849269.397799384,2010-07-01,628,2010,7
47,1185388.0780622198,1844401.7278814055,2010-07-01,44,2010,7
48,1191868.593139188,1845002.6713110155,2010-07-01,174,2010,7
49,1178112.5798496811,1836471.3544372986,2010-07-01,879,2010,7
50,1184970.746915072,1836360.4899814639,2010-07-01,101,2010,7
51,1192720.4756234041,1830782.2232708456,2010-07-01,226,2010,7
52,1202266.0613786809,1836946.5777759908,2010-07-01,151,2010,7
53,1174830.6278669012,1824503.5080535645,2010-07-01,538,2010,7
54,1183858.98899117,1819591.7650869673,2010-07-01,141,2010,7
55,1199233.7154282685,1819872.1287698066,2010-07-01,56,2010,7
56,1139429.1895410677,1868834.425853946,2010-07-01,244,2010,7
57,1149720.1452195724,1874259.0310946703,2010-07-01,102,2010,7
58,1157200.3733474382,1876677.085333102,2010-07-01,262,2010,7
59,1164350.1650247623,1881306.622101333,2010-07-01,130,2010,7
60,1170795.2226652165,1883626.6359742072,2010-07-01,226,2010,7
61,1168044.5029453787,1873717.5265209724,2010-07-01,703,2010,7
62,1150353.88820166,1867741.5986535647,2010-07-01,109,2010,7
63,1157920.791905841,1868688.7831583412,2010-07-01,318,2010,7
64,1138304.9116959611,1862776.6159634923,2010-07-01,145,2010,7
65,1149671.3394004735,1859281.0512146184,2010-07-01,237,2010,7
66,1158194.1827721328,1860097.1885204061,2010-07-01,898,2010,7
67,1166112.494391112,1861644.157359324,2010-07-01,1068,2010,7
68,1172682.1108629822,1862157.8824890652,2010-07-01,901,2010,7
69,1179915.415523343,1857133.6761266873,2010-07-01,800,2010,7
70,1154799.0756806124,1850564.5073838087,2010-07-01,291,2010,7
71,1169010.3149361743,1850106.2480561812,2010-07-01,965,2010,7
72,1163974.6939294208,1838749.8368157928,2010-07-01,131,2010,7
73,1171110.1595550596,1840388.6295198626,2010-07-01,442,2010,7
74,1153615.4194916761,1832015.3475791754,2010-07-01,83,2010,7
75,1165684.4159703245,1830228.9771308429,2010-07-01,329,2010,7
76,1103795.0892087778,1934035.936059137,2010-07-01,155,2010,7
77,1166380.2824219316,1938460.0065355555,2010-07-01,355,2010,7
1,1164480.3670969477,1946794.6658478852,2010-08-01,483,2010,8
2,1157749.8280517957,1943809.189041452,2010-08-01,471,2010,8
3,1168489.7751756336,1930860.1225962283,2010-08-01,509,2010,8
4,1159860.137089553,1934204.1330181102,2010-08-01,225,2010,8
5,1160936.58458251,1924234.5553939813,2010-08-01,207,2010,8
6,1168519.473651409,1922994.077535171,2010-08-01,797,2010,8
7,1170352.9929011667,1915158.7952642099,2010-08-01,623,2010,8
8,1174825.1205699488,1906782.4280028404,2010-08-01,1139,2010,8
9,1125454.3090479926,1945792.4921583226,2010-08-01,34,2010,8
10,1128312.2524238112,1937657.1844246434,2010-08-01,127,2010,8
11,1137104.9560430117,1935376.9598655892,2010-08-01,138,2010,8
12,1140551.95479361,1940902.8186030814,2010-08-01,86,2010,8
13,1150030.6522368554,1937217.0784950166,2010-08-01,107,2010,8
14,1150621.491422269,1931548.2057546456,2010-08-01,326,2010,8
15,1139277.1379005318,1926353.022610638,2010-08-01,413,2010,8
16,1150144.1735739347,1926265.4662503854,2010-08-01,448,2010,8
17,1127700.6737139402,1923539.8756414857,2010-08-01,216,2010,8
18,1129912.8614435624,1917280.5174140923,2010-08-01,87,2010,8
19,1138769.8261094554,1916595.390082971,2010-08-01,612,2010,8
20,1147148.2658771966,1915590.506238743,2010-08-01,209,2010,8
21,1153513.5391738585,1920853.995915648,2010-08-01,336,2010,8
22,1156836.3469266074,1915082.0084118515,2010-08-01,845,2010,8
23,1150972.7668141976,1906770.342059686,2010-08-01,1070,2010,8
24,1163101.1946640266,1907274.5603450881,2010-08-01,1160,2010,8
25,1139501.4455203577,1904515.317302641,2010-08-01,2138,2010,8
26,1148492.0800920937,1898926.8208310378,2010-08-01,601,2010,8
27,1155118.4720060378,1899090.9879511695,2010-08-01,587,2010,8
28,1166673.6370903612,1897389.3366012694,2010-08-01,886,2010,8
29,1152083.8689112775,1892245.4895438715,2010-08-01,960,2010,8
30,1153015.4749217809,1884561.8899471175,2010-08-01,540,2010,8
31,1165637.2199076533,1888730.3063228142,2010-08-01,318,2010,8
32,1177096.9672659107,1899244.1743320609,2010-08-01,725,2010,8
33,1178485.438118167,1891354.3372206932,2010-08-01,197,2010,8
34,1174814.7645357142,1885818.5583101348,2010-08-01,126,2010,8
35,1179003.7146051468,1883317.3478258073,2010-08-01,246,2010,8
36,1183252.4657469783,1879210.3935520067,2010-08-01,94,2010,8
37,1175334.896725607,1873799.9673749614,2010-08-01,130,2010,8
38,1179293.9300989718,1875240.8957496388,2010-08-01,454,2010,8
39,1185215.7152495903,1873821.3589570147,2010-08-01,207,2010,8
40,1179336.8364875505,1867737.225510901,2010-08-01,373,2010,8
41,1186318.0364974132,1868427.9125587565,2010-08-01,194,2010,8
42,1185652.6763233524,1862878.1135765524,2010-08-01,584,2010,8
43,1191748.143530457,1856627.1394431274,2010-08-01,1199,2010,8
44,1180030.3224386035,1848738.0951337416,2010-08-01,666,2010,8
45,1188101.853103473,1850262.1723165894,2010-08-01,163,2010,8
46,1197641.3941914532,1849269.397799384,2010-08-01,653,2010,8
47,1185388.0780622198,1844401.7278814055,2010-08-01,36,2010,8
48,1191868.593139188,1845002.6713110155,2010-08-01,189,2010,8
49,1178112.5798496811,1836471.3544372986,2010-08-01,822,2010,8
50,1184970.746915072,1836360.4899814639,2010-08-01,117,2010,8
51,1192720.4756234041,1830782.2232708456,2010-08-01,228,2010,8
52,1202266.0613786809,1836946.5777759908,2010-08-01,176,2010,8
53,1174830.6278669012,1824503.5080535645,2010-08-01,564,2010,8
54,1183858.98899117,1819591.7650869673,2010-08-01,144,2010,8
55,1199233.7154282685,1819872.1287698066,2010-08-01,75,2010,8
56,1139429.1895410677,1868834.425853946,2010-08-01,228,2010,8
57,1149720.1452195724,1874259.0310946703,2010-08-01,104,2010,8
58,1157200.3733474382,1876677.085333102,2010-08-01,294,2010,8
59,1164350.1650247623,1881306.622101333,2010-08-01,115,2010,8
60,1170795.2226652165,1883626.6359742072,2010-08-01,213,2010,8
61,1168044.5029453787,1873717.5265209724,2010-08-01,729,2010,8
62,1150353.88820166,1867741.5986535647,2010-08-01,113,2010,8
63,1157920.791905841,1868688.7831583412,2010-08-01,360,2010,8
64,1138304.9116959611,1862776.6159634923,2010-08-01,139,2010,8
65,1149671.3394004735,1859281.0512146184,2010-08-01,234,2010,8
66,1158194.1827721328,1860097.1885204061,2010-08-01,1050,2010,8
67,1166112.494391112,1861644.157359324,2010-08-01,1053,2010,8
68,1172682.1108629822,1862157.8824890652,2010-08-01,931,2010,8
69,1179915.415523343,1857133.6761266873,2010-08-01,816,2010,8
70,1154799.0756806124,1850564.5073838087,2010-08-01,306,2010,8
71,1169010.3149361743,1850106.2480561812,2010-08-01,972,2010,8
72,1163974.6939294208,1838749.8368157928,2010-08-01,141,2010,8
73,1171110.1595550596,1840388.6295198626,2010-08-01,405,2010,8
74,1153615.4194916761,1832015.3475791754,2010-08-01,99,2010,8
75,1165684.4159703245,1830228.9771308429,2010-08-01,291,2010,8
76,1103795.0892087778,1934035.936059137,2010-08-01,148,2010,8
77,1166380.2824219316,1938460.0065355555,2010-08-01,322,2010,8
1,1164480.3670969477,1946794.6658478852,2010-09-01,442,2010,9
2,1157749.8280517957,1943809.189041452,2010-09-01,383,2010,9
3,1168489.7751756336,1930860.1225962283,2010-09-01,474,2010,9
4,1159860.137089553,1934204.1330181102,2010-09-01,239,2010,9
5,1160936.58458251,1924234.5553939813,2010-09-01,181,2010,9
6,1168519.473651409,1922994.077535171,2010-09-01,689,2010,9
7,1170352.9929011667,1915158.7952642099,2010-09-01,571,2010,9
8,1174825.1205699488,1906782.4280028404,2010-09-01,954,2010,9
9,1125454.3090479926,1945792.4921583226,2010-09-01,25,2010,9
10,1128312.2524238112,1937657.1844246434,2010-09-01,154,2010,9
11,1137104.9560430117,1935376.9598655892,2010-09-01,130,2010,9
12,1140551.95479361,1940902.8186030814,2010-09-01,57,2010,9
13,1150030.6522368554,1937217.0784950166,2010-09-01,111,2010,9
14,1150621.491422269,1931548.2057546456,2010-09-01,313,2010,9
15,1139277.1379005318,1926353.022610638,2010-09-01,360,2010,9
16,1150144.1735739347,1926265.4662503854,2010-09-01,400,2010,9
17,1127700.6737139402,1923539.8756414857,2010-09-01,195,2010,9
18,1129912.8614435624,1917280.5174140923,2010-09-01,69,2010,9
19,1138769.8261094554,1916595.390082971,2010-09-01,673,2010,9
20,1147148.2658771966,1915590.506238743,2010-09-01,230,2010,9
21,1153513.5391738585,1920853.995915648,2010-09-01,339,2010,9
22,1156836.3469266074,1915082.0084118515,2010-09-01,699,2010,9
23,1150972.7668141976,1906770.342059686,2010-09-01,990,2010,9
24,1163101.1946640266,1907274.5603450881,2010-09-01,1091,2010,9
25,1139501.4455203577,1904515.317302641,2010-09-01,1960,2010,9
26,1148492.0800920937,1898926.8208310378,2010-09-01,574,2010,9
27,1155118.4720060378,1899090.9879511695,2010-09-01,576,2010,9
28,1166673.6370903612,1897389.3366012694,2010-09-01,853,2010,9
29,1152083.8689112775,1892245.4895438715,2010-09-01,881,2010,9
30,1153015.4749217809,1884561.8899471175,2010-09-01,547,2010,9
31,1165637.2199076533,1888730.3063228142,2010-09-01,288,2010,9
32,1177096.9672659107,1899244.1743320609,2010-09-01,681,2010,9
33,1178485.438118167,1891354.3372206932,2010-09-01,158,2010,9
34,1174814.7645357142,1885818.5583101348,2010-09-01,133,2010,9
35,1179003.7146051468,1883317.3478258073,2010-09-01,271,2010,9
36,1183252.4657469783,1879210.3935520067,2010-09-01,58,2010,9
37,1175334.896725607,1873799.9673749614,2010-09-01,90,2010,9
38,1179293.9300989718,1875240.8957496388,2010-09-01,372,2010,9
39,1185215.7152495903,1873821.3589570147,2010-09-01,208,2010,9
40,1179336.8364875505,1867737.225510901,2010-09-01,386,2010,9
41,1186318.0364974132,1868427.9125587565,2010-09-01,198,2010,9
42,1185652.6763233524,1862878.1135765524,2010-09-01,542,2010,9
43,1191748.143530457,1856627.1394431274,2010-09-01,1046,2010,9
44,1180030.3224386035,1848738.0951337416,2010-09-01,644,2010,9
45,1188101.853103473,1850262.1723165894,2010-09-01,175,2010,9
46,1197641.3941914532,1849269.397799384,2010-09-01,574,2010,9
47,1185388.0780622198,1844401.7278814055,2010-09-01,49,2010,9
48,1191868.593139188,1845002.6713110155,2010-09-01,215,2010,9
49,1178112.5798496811,1836471.3544372986,2010-09-01,822,2010,9
50,1184970.746915072,1836360.4899814639,2010-09-01,119,2010,9
51,1192720.4756234041,1830782.2232708456,2010-09-01,219,2010,9
52,1202266.0613786809,1836946.5777759908,2010-09-01,156,2010,9
53,1174830.6278669012,1824503.5080535645,2010-09-01,502,2010,9
54,1183858.98899117,1819591.7650869673,2010-09-01,124,2010,9
55,1199233.7154282685,1819872.1287698066,2010-09-01,49,2010,9
